Row Index,KOD,Year,Uviversity,Hünärler,Tölegli talyp sany,BŽ talyp sany
91,B,2024-2025,TDBSI,Ýyladyşhana hojalygy,0,0
92,B,2024-2025,TDBSI,Agroekologiýa,0,0
93,B,2024-2025,TDBSI,Zootehniýa,0,0
94,B,2024-2025,TDBSI,Atçylyk,0,0
95,B,2024-2025,TDBSI,Senagat balykçylygy,0,0
96,B,2024-2025,TDBSI,Kinologiýa,0,0
97,B,2024-2025,TDBSI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
98,B,2024-2025,TDBSI,"Ykdysadyýet (oba hojalygynda), Ykdysadyýet we dolandyryş (oba hojalygynda)",0,0
99,B,2024-2025,TDBSI,Maglumat howpsuzlygynyň menejmenti,0,0
100,B,2024-2025,TDBSI,Sanly dolandyryş ,0,0
101,B,2024-2025,TDBSI,Agroinženerçilik,0,0
102,B,2024-2025,TDBSI,Ýer gurluşygy we kadastrlar ,0,0
103,B,2024-2025,TDBSI,Awtomatlaşdyrmak we dolandyrmak,0,0
104,B,2024-2025,TDBSI,Gidrotehniki desgalar,0,0
105,B,2024-2025,TDBSI,Gidromelioratiw ulgamlarynyň ulanylyşy ,0,0
106,B,2024-2025,TDBSI,Oba hojalyk önümlerini gaýtadan işlemegiň tehnologiýasy,0,0
107,B,2024-2025,TDBSI,Halkara gatnaşyklary,0,0
108,B,2024-2025,TDBSI,Halkara hukugy,0,0
109,B,2024-2025,TDBSI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
110,B,2024-2025,TDBSI,Kitaphana işi,0,0
111,B,2024-2025,TDBSI,Kitaphana-maglumat işleri,0,0
112,B,2024-2025,TDBSI,Telewideniýe žurnalistikasy,0,0
113,B,2024-2025,TDBSI,Syýahatçylyk,0,0
114,B,2024-2025,TDBSI,Myhmanhana işi,0,0
115,B,2024-2025,TDBSI,Resminama we arhiw öwreniş,0,0
116,B,2024-2025,TDBSI,Arheologiýa,0,0
117,B,2024-2025,TDBSI,Medeniýeti öwreniş,0,0
118,B,2024-2025,TDBSI,Muzeýi öwreniş hem-de medeni we tebigy miras ýadygärliklerini goramak,0,0
119,B,2024-2025,TDBSI,Art-menejment,0,0
120,B,2024-2025,TDBSI,Horeografiýa sungaty  (Folklor toparyny döretmek we dolandyrmak) ,0,0
121,B,2024-2025,TDBSI,Horeografiýa sungaty (Milli tans toparyny döretmek we dolandyrmak),0,0
122,B,2024-2025,TDBSI,Dramaturgiýa,0,0
123,B,2024-2025,TDBSI,Aktýorçylyk sungaty (Drama we kino aktýory)                                                                                                 ,0,0
124,B,2024-2025,TDBSI,Aktýorçylyk sungaty  (Gurjak teatrynyň aktýory),0,0
125,B,2024-2025,TDBSI,Drama režissurasy,0,0
126,B,2024-2025,TDBSI,Çeper höwesjeňleriň aýdym-saz toparyny döretmek we dolandyrmak,0,0
127,B,2024-2025,TDBSI,Dikeldiş işleri (görnüşleri boýunça),0,0
128,B,2024-2025,TDBSI,Ses režissurasy,0,0
129,B,2024-2025,TDBSI,Kino režissurasy,0,0
130,B,2024-2025,TDBSI,Yşyklandyryş tehnologiýalary,0,0
131,B,2024-2025,TDBSI,Telewideniýe režissurasy,0,0
132,B,2024-2025,TDBSI,Teleradiogepleşikleri guramak we alyp barmak,0,0
133,B,2024-2025,TDBSI,Operatorçylyk işi we montaž režissurasy,0,0
134,B,2024-2025,TDBSI,Rejelemek işi,0,0
135,B,2024-2025,TDBSI,Medeni-köpçülik çärelerini guramak  we goýmak,0,0
136,B,2024-2025,TDBSI,Infokommunikasion tehnologiýalar we aragatnaşyk ulgamlary,0,0
137,B,2024-2025,TDBSI,Energetika pudagynyň kärhanalarynyň ykdysadyýeti we dolandyrylyşy,0,0
138,B,2024-2025,TDBSI,Materiallary öwrenmek we täze materiallaryň tehnologiýasy,0,0
139,B,2024-2025,TDBSI,Nanomateriallar,0,0
140,B,2024-2025,TDBSI,Himiki inžiniring,0,0
141,B,2024-2025,TDBSI,Biotehnologiýa,0,0
142,B,2024-2025,TDBSI,Ekologiýa we tebigatdan peýdalanmak,0,0
143,B,2024-2025,TDBSI,Genetika we bioinžiniring,0,0
144,B,2024-2025,TDBSI,Öýjük we molekulýar biologiýa,0,0
145,B,2024-2025,TDBSI,Mikrobiologiýa,0,0
146,B,2024-2025,TDBSI,Informatika we hasaplaýyş tehnikasy,0,0
147,B,2024-2025,TDBSI,Mobil we tor inžiniringi,0,0
148,B,2024-2025,TDBSI,Animasiýa we grafiki dizaýny,0,0
149,B,2024-2025,TDBSI,Sanly infrastruktura we kiberhowpsuzlyk,0,0
150,B,2024-2025,TDBSI,Emeli aň we ekspert ulgamlary,0,0
151,B,2024-2025,TDBSI,Elektronika we nanoelektronika,0,0
152,B,2024-2025,TDBSI,Mehatronika we robot tehnikasy,0,0
153,B,2024-2025,TDBSI,Biolukmançylyk elektronikasy,0,0
154,B,2024-2025,TDBSI,Häzirkizaman tehnologiýalaryň fizikasy,0,0
155,B,2024-2025,TDBSI,Maglumatlary goramagyň tehniki serişdeleri,0,0
156,B,2024-2025,TDBSI,Sanly ykdysadyýetiň tehnologiýalary,0,0
157,B,2024-2025,TDBSI,Innowasion ykdysadyýet,0,0
158,B,2024-2025,TDBSI,Tehnologiýa işewürligi,0,0
159,B,2024-2025,TDBSI,Filologiýa (tehniki iňlis dili we ýapon dili),0,0
160,B,2024-2025,TDBSI,Kompýuter lingwistikasy,0,0
161,B,2024-2025,TDBSI,Innowasion menejment we halkara işewürligi,0,0
162,B,2024-2025,TDBSI,Howa hereketiniň dolandyrylyşy,0,0
163,B,2024-2025,TDBSI,Howa ulagynda gatnawlary guramak we dolandyrmak,0,0
164,B,2024-2025,TDBSI,Önümçiligiň we tehnologiýa prosesleriniň awtomatlaşdyrylyşy,0,0
165,B,2024-2025,TDBSI,Ulag pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
166,B,2024-2025,TDBSI,Ýerüsti ulag-tehnologiki serişdeler,0,0
167,B,2024-2025,TDBSI,Ykdysadyýet we dolandyryş,0,0
168,B,2024-2025,TDBSI,Seýisçilik,0,0
169,B,2024-2025,TDBSI,Atly sport we atly syýahatçylyk,0,0
170,B,2024-2025,TDBSI,Milli at üstündäki oýunlar,0,0
171,B,2024-2025,TDBSI,Sirk sungaty,0,0
172,B,2024-2025,TDBSI,Weterinar we sanitar ekspertizasy,0,0
173,B,2024-2025,TDBSI,Ýöriteleşdirilen bilim (defektologiýa),0,0
174,B,2024-2025,TDBSI,Halkara söwda,0,0
175,B,2024-2025,TDBSI,Uçuş apparatlarynyň we hereketlendirijileriň tehniki ulanylyşy,0,0
176,B,2024-2025,TDBSI,Howa gämileriniň awiasiýa we radioelektron enjamlarynyň tehniki ulanylyşy,0,0
177,B,2024-2025,TDBSI,Neşirýat işi ,0,0
178,B,2024-2025,TDBSI,Maliýe bazarlary we banklar ,0,0
179,B,2024-2025,TDBSI,Sanly ykdysadyýetde maliýe ,0,0
180,B,2024-2025,TDBSI,Maliýe hukugy ,0,0
181,B,2024-2025,TDBSI,Dünýä maliýe bazary ,0,0
182,B,2024-2025,TDBSI,Gymmatly kagyzlaryň bazary,0,0
183,B,2024-2025,TDBSI,Baha kesmek işi ,0,0
184,B,2024-2025,TDBSI,Sanly ykdysadyýetde maliýe bazarlary we maliýe howpsuzlygy ,0,0
185,B,2024-2025,TDBSI,Elektron işewürliginiň ykdysadyýeti,0,0
186,B,2024-2025,TDBSI,Elektron täjirçiligi ,0,0
187,B,2024-2025,TDBSI,Maglumat ulgamlary we tehnologiýalary (ykdysadyýetde we dolandyryşda) ,0,0
188,B,2024-2025,TDBSI,Ykdysady kibernetika ,0,0
189,B,2024-2025,TDBSI,Işewürlik we telekeçilik,0,0
190,B,2024-2025,TDBSI,Ilatyň durmuş üpjünçiligini guramak ,0,0
191,B,2024-2025,TDBSI,Önümiň tehnologiýasy we jemgyýetçilik iýmitini guramak,0,0
192,B,2024-2025,TDBSI,Söwdada we logistikada sanly tehnologiýalar ,0,0
193,B,2024-2025,TDBSI,Zähmetiň ykdysadyýeti we bazary ,0,0
1,B,2024-2025,TDMI,Amaly matematika we informatika,0,0
2,B,2024-2025,TDMI,Maglumat ulgamlary we tehnologiýalary,0,0
3,B,2024-2025,TDMI,Pedagogika bilimi (informatika we bilimde maglumat tehnologiýalary),0,0
4,B,2024-2025,TDMI,Pedagogika bilimi (matematika we informatika),0,0
5,B,2024-2025,TDMI,Pedagogika bilimi (geografiýa we ykdysadyýetiň esaslary),0,0
6,B,2024-2025,TDMI,Durmuş işi,0,0
7,B,2024-2025,TDMI,Başlangyç bilimiň mugallymçylygy we psihologiýasy,0,0
8,B,2024-2025,TDMI,Mekdebe çenli bilim we terbiýe,0,0
9,B,2024-2025,TDMI,Pedagogika bilimi (iňlis dili),0,0
10,B,2024-2025,TDMI,Pedagogika bilimi (nemes we iňlis dilleri),0,0
11,B,2024-2025,TDMI,Pedagogika bilimi (fransuz we iňlis dilleri),0,0
12,B,2024-2025,TDMI,Pedagogika bilimi (rus dili we edebiýaty),0,0
13,B,2024-2025,TDMI,Pedagogika bilimi (ispan we iňlis dilleri),0,0
14,B,2024-2025,TDMI,"Pedagogika bilimi (arap dili, türkmen dili we edebiýaty)",0,0
15,B,2024-2025,TDMI,"Pedagogika bilimi (pars dili, türkmen dili we edebiýaty)",0,0
16,B,2024-2025,TDMI,"Pedagogika bilimi (türk dili, türkmen dili we edebiýaty)",0,0
17,B,2024-2025,TDMI,"Pedagogika bilimi (hytaý dili, türkmen dili we edebiýaty)",0,0
18,B,2024-2025,TDMI,"Pedagogika bilimi (ýapon dili, türkmen dili we edebiýaty)",0,0
19,B,2024-2025,TDMI,"Pedagogika bilimi (koreý dili, türkmen dili we edebiýaty)",0,0
20,B,2024-2025,TDMI,"Pedagogika bilimi (hindi dili, türkmen dili we edebiýaty)",0,0
21,B,2024-2025,TDMI,Pedagogika bilimi (türkmen dili we edebiýaty),0,0
22,B,2024-2025,TDMI,Pedagogika bilimi (italýan we iňlis dilleri),0,0
23,B,2024-2025,TDMI,Terjime we terjimeçilik işi (iňlis dili),0,0
24,B,2024-2025,TDMI,Terjime we terjimeçilik işi (rus dili),0,0
25,B,2024-2025,TDMI,Türkmen dilini okatmagyň usulyýeti,0,0
26,B,2024-2025,TDMI,Rus dilini okatmagyň usulyýeti,0,0
27,B,2024-2025,TDMI,Iňlis dilini okatmagyň usulyýeti,0,0
28,B,2024-2025,TDMI,Nemes dili,0,0
29,B,2024-2025,TDMI,Fransuz dili,0,0
30,B,2024-2025,TDMI,Ispan dili,0,0
31,B,2024-2025,TDMI,Italýan dili,0,0
32,B,2024-2025,TDMI,Filosofiýa ,0,0
33,B,2024-2025,TDMI,Sosiologiýa ,0,0
34,B,2024-2025,TDMI,Žurnalistika ,0,0
35,B,2024-2025,TDMI,Halkara jemagat hukugy ,0,0
36,B,2024-2025,TDMI,Halkara hususy hukugy ,0,0
37,B,2024-2025,TDMI,Halkara gatnaşyklary we dünýä syýasaty ,0,0
38,B,2024-2025,TDMI,Halkara ykdysadyýet,0,0
39,B,2024-2025,TDMI,Halkara täjirçilik,0,0
40,B,2024-2025,TDMI,Halkara maliýe,0,0
41,B,2024-2025,TDMI,Ätiýaçlandyryş işi,0,0
42,B,2024-2025,TDMI,Halkara menejment,0,0
43,B,2024-2025,TDMI,Kompýuter tehnologiýasy,0,0
44,B,2024-2025,TDMI,Kompýuter ulgamynyň programma üpjünçiligi,0,0
45,B,2024-2025,TDMI,Maglumat we kommunikasiýa tehnologiýalary,0,0
46,B,2024-2025,TDMI,Nebitgaz işi,0,0
47,B,2024-2025,TDMI,Dag işi,0,0
48,B,2024-2025,TDMI,Gazylyp alynýan peýdaly magdanlaryň geologiýasy we gözlegi,0,0
49,B,2024-2025,TDMI,Tehnologiki maşynlar we enjamlar,0,0
50,B,2024-2025,TDMI,Elektroenergetika we elektrotehnika,0,0
51,B,2024-2025,TDMI,Himiýa tehnologiýasy,0,0
52,B,2024-2025,TDMI,Standartlaşdyrmak we metrologiýa (nebitgaz pudagynda),0,0
53,B,2024-2025,TDMI,Nebitgaz pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
54,B,2024-2025,TDMI,Logistika,0,0
55,B,2024-2025,TDMI,Işgärleri dolandyrmak,0,0
56,B,2024-2025,TDMI,Programma inženerçiligi,0,0
57,B,2024-2025,TDMI,Maglumat howpsuzlygy,0,0
58,B,2024-2025,TDMI,Kartografiýa we geoinformatika,0,0
59,B,2024-2025,TDMI,Gozgalmaýan emläkleriň ekspertizasy we dolandyrylyşy,0,0
60,B,2024-2025,TDMI,Maglumat-ölçeýiş tehnikasy we tehnologiýasy,0,0
61,B,2024-2025,TDMI,Mikroelektronika we ýarymgeçirijili abzallar,0,0
62,B,2024-2025,TDMI,Senagat elektronikasy,0,0
63,B,2024-2025,TDMI,Kärhananyň ykdysadyýeti we dolandyrylyşy,0,0
64,B,2024-2025,TDMI,Önümçiligiň ykdysadyýeti we guralyşy (senagat pudagynda),0,0
65,B,2024-2025,TDMI,Buhgalterçilik hasaba alnyşy we audit,0,0
66,B,2024-2025,TDMI,"Buhgalterçilik hasaba alnyşy, analiz we audit",0,0
67,B,2024-2025,TDMI,Ykdysadyýet,0,0
68,B,2024-2025,TDMI,Statistika,0,0
69,B,2024-2025,TDMI,Ykdysady howpsuzlyk,0,0
70,B,2024-2025,TDMI,Ykdysadyýet we hukuk,0,0
71,B,2024-2025,TDMI,Bank işi,0,0
72,B,2024-2025,TDMI,Maliýe,0,0
73,B,2024-2025,TDMI,Sanly ykdysadyýet,0,0
74,B,2024-2025,TDMI,Işewürlik-informatika,0,0
75,B,2024-2025,TDMI,Dünýä ykdysadyýeti,0,0
76,B,2024-2025,TDMI,Menejment,0,0
77,B,2024-2025,TDMI,Döwlet we ýerli dolandyryş,0,0
78,B,2024-2025,TDMI,Zähmetiň ykdysadyýeti,0,0
79,B,2024-2025,TDMI,Marketing,0,0
80,B,2024-2025,TDMI,Täjirçilik (Söwda işi),0,0
81,B,2024-2025,TDMI,Harytşynaslyk,0,0
82,B,2024-2025,TDMI,Hili dolandyrmak,0,0
83,B,2024-2025,TDMI,Maliýe gözegçiligi,0,0
84,B,2024-2025,TDMI,Maliýe menejmenti,0,0
85,B,2024-2025,TDMI,Maliýe we karz ,0,0
86,B,2024-2025,TDMI,Bank işi we pul dolanyşygy ,0,0
87,B,2024-2025,TDMI,Salgytlar we salgyt salmak,0,0
88,B,2024-2025,TDMI,Töwekgelçilikleri dolandyrmak we ätiýaçlandyryş işi,0,0
89,B,2024-2025,TDMI,Birža işi ,0,0
90,B,2024-2025,TDMI,Awtomatlaşdyrma we amaly informatika,0,0
91,B,2024-2025,TDMI,Ýyladyşhana hojalygy,0,0
92,B,2024-2025,TDMI,Agroekologiýa,0,0
93,B,2024-2025,TDMI,Zootehniýa,0,0
94,B,2024-2025,TDMI,Atçylyk,0,0
95,B,2024-2025,TDMI,Senagat balykçylygy,0,0
96,B,2024-2025,TDMI,Kinologiýa,0,0
97,B,2024-2025,TDMI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
98,B,2024-2025,TDMI,"Ykdysadyýet (oba hojalygynda), Ykdysadyýet we dolandyryş (oba hojalygynda)",0,0
99,B,2024-2025,TDMI,Maglumat howpsuzlygynyň menejmenti,0,0
100,B,2024-2025,TDMI,Sanly dolandyryş ,0,0
101,B,2024-2025,TDMI,Agroinženerçilik,0,0
102,B,2024-2025,TDMI,Ýer gurluşygy we kadastrlar ,0,0
103,B,2024-2025,TDMI,Awtomatlaşdyrmak we dolandyrmak,0,0
104,B,2024-2025,TDMI,Gidrotehniki desgalar,0,0
105,B,2024-2025,TDMI,Gidromelioratiw ulgamlarynyň ulanylyşy ,0,0
106,B,2024-2025,TDMI,Oba hojalyk önümlerini gaýtadan işlemegiň tehnologiýasy,0,0
107,B,2024-2025,TDMI,Halkara gatnaşyklary,0,0
108,B,2024-2025,TDMI,Halkara hukugy,0,0
109,B,2024-2025,TDMI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
110,B,2024-2025,TDMI,Kitaphana işi,20,0
111,B,2024-2025,TDMI,Kitaphana-maglumat işleri,20,0
112,B,2024-2025,TDMI,Telewideniýe žurnalistikasy,10,0
113,B,2024-2025,TDMI,Syýahatçylyk,30,0
114,B,2024-2025,TDMI,Myhmanhana işi,20,0
115,B,2024-2025,TDMI,Resminama we arhiw öwreniş,40,0
116,B,2024-2025,TDMI,Arheologiýa,15,0
117,B,2024-2025,TDMI,Medeniýeti öwreniş,40,0
118,B,2024-2025,TDMI,Muzeýi öwreniş hem-de medeni we tebigy miras ýadygärliklerini goramak,20,0
119,B,2024-2025,TDMI,Art-menejment,20,0
120,B,2024-2025,TDMI,Horeografiýa sungaty  (Folklor toparyny döretmek we dolandyrmak) ,0,20
121,B,2024-2025,TDMI,Horeografiýa sungaty (Milli tans toparyny döretmek we dolandyrmak),0,20
122,B,2024-2025,TDMI,Dramaturgiýa,0,12
123,B,2024-2025,TDMI,Aktýorçylyk sungaty (Drama we kino aktýory)                                                                                                 ,0,20
124,B,2024-2025,TDMI,Aktýorçylyk sungaty  (Gurjak teatrynyň aktýory),0,0
125,B,2024-2025,TDMI,Drama režissurasy,0,8
126,B,2024-2025,TDMI,Çeper höwesjeňleriň aýdym-saz toparyny döretmek we dolandyrmak,20,0
127,B,2024-2025,TDMI,Dikeldiş işleri (görnüşleri boýunça),10,0
128,B,2024-2025,TDMI,Ses režissurasy,20,0
129,B,2024-2025,TDMI,Kino režissurasy,0,0
130,B,2024-2025,TDMI,Yşyklandyryş tehnologiýalary,20,0
131,B,2024-2025,TDMI,Telewideniýe režissurasy,10,0
132,B,2024-2025,TDMI,Teleradiogepleşikleri guramak we alyp barmak,10,0
133,B,2024-2025,TDMI,Operatorçylyk işi we montaž režissurasy,15,0
134,B,2024-2025,TDMI,Rejelemek işi,0,0
135,B,2024-2025,TDMI,Medeni-köpçülik çärelerini guramak  we goýmak,0,0
136,B,2024-2025,TDMI,Infokommunikasion tehnologiýalar we aragatnaşyk ulgamlary,0,0
137,B,2024-2025,TDMI,Energetika pudagynyň kärhanalarynyň ykdysadyýeti we dolandyrylyşy,0,0
138,B,2024-2025,TDMI,Materiallary öwrenmek we täze materiallaryň tehnologiýasy,0,0
139,B,2024-2025,TDMI,Nanomateriallar,0,0
140,B,2024-2025,TDMI,Himiki inžiniring,0,0
141,B,2024-2025,TDMI,Biotehnologiýa,0,0
142,B,2024-2025,TDMI,Ekologiýa we tebigatdan peýdalanmak,0,0
143,B,2024-2025,TDMI,Genetika we bioinžiniring,0,0
144,B,2024-2025,TDMI,Öýjük we molekulýar biologiýa,0,0
145,B,2024-2025,TDMI,Mikrobiologiýa,0,0
146,B,2024-2025,TDMI,Informatika we hasaplaýyş tehnikasy,0,0
147,B,2024-2025,TDMI,Mobil we tor inžiniringi,0,0
148,B,2024-2025,TDMI,Animasiýa we grafiki dizaýny,0,0
149,B,2024-2025,TDMI,Sanly infrastruktura we kiberhowpsuzlyk,0,0
150,B,2024-2025,TDMI,Emeli aň we ekspert ulgamlary,0,0
151,B,2024-2025,TDMI,Elektronika we nanoelektronika,0,0
152,B,2024-2025,TDMI,Mehatronika we robot tehnikasy,0,0
153,B,2024-2025,TDMI,Biolukmançylyk elektronikasy,0,0
154,B,2024-2025,TDMI,Häzirkizaman tehnologiýalaryň fizikasy,0,0
155,B,2024-2025,TDMI,Maglumatlary goramagyň tehniki serişdeleri,0,0
156,B,2024-2025,TDMI,Sanly ykdysadyýetiň tehnologiýalary,0,0
157,B,2024-2025,TDMI,Innowasion ykdysadyýet,0,0
158,B,2024-2025,TDMI,Tehnologiýa işewürligi,0,0
159,B,2024-2025,TDMI,Filologiýa (tehniki iňlis dili we ýapon dili),0,0
160,B,2024-2025,TDMI,Kompýuter lingwistikasy,0,0
161,B,2024-2025,TDMI,Innowasion menejment we halkara işewürligi,0,0
162,B,2024-2025,TDMI,Howa hereketiniň dolandyrylyşy,0,0
163,B,2024-2025,TDMI,Howa ulagynda gatnawlary guramak we dolandyrmak,0,0
164,B,2024-2025,TDMI,Önümçiligiň we tehnologiýa prosesleriniň awtomatlaşdyrylyşy,0,0
165,B,2024-2025,TDMI,Ulag pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
166,B,2024-2025,TDMI,Ýerüsti ulag-tehnologiki serişdeler,0,0
167,B,2024-2025,TDMI,Ykdysadyýet we dolandyryş,0,0
168,B,2024-2025,TDMI,Seýisçilik,0,0
169,B,2024-2025,TDMI,Atly sport we atly syýahatçylyk,0,0
170,B,2024-2025,TDMI,Milli at üstündäki oýunlar,0,0
171,B,2024-2025,TDMI,Sirk sungaty,0,0
172,B,2024-2025,TDMI,Weterinar we sanitar ekspertizasy,0,0
173,B,2024-2025,TDMI,Ýöriteleşdirilen bilim (defektologiýa),0,0
174,B,2024-2025,TDMI,Halkara söwda,0,0
175,B,2024-2025,TDMI,Uçuş apparatlarynyň we hereketlendirijileriň tehniki ulanylyşy,0,0
176,B,2024-2025,TDMI,Howa gämileriniň awiasiýa we radioelektron enjamlarynyň tehniki ulanylyşy,0,0
177,B,2024-2025,TDMI,Neşirýat işi ,0,0
178,B,2024-2025,TDMI,Maliýe bazarlary we banklar ,0,0
179,B,2024-2025,TDMI,Sanly ykdysadyýetde maliýe ,0,0
180,B,2024-2025,TDMI,Maliýe hukugy ,0,0
181,B,2024-2025,TDMI,Dünýä maliýe bazary ,0,0
182,B,2024-2025,TDMI,Gymmatly kagyzlaryň bazary,0,0
183,B,2024-2025,TDMI,Baha kesmek işi ,0,0
184,B,2024-2025,TDMI,Sanly ykdysadyýetde maliýe bazarlary we maliýe howpsuzlygy ,0,0
185,B,2024-2025,TDMI,Elektron işewürliginiň ykdysadyýeti,0,0
186,B,2024-2025,TDMI,Elektron täjirçiligi ,0,0
187,B,2024-2025,TDMI,Maglumat ulgamlary we tehnologiýalary (ykdysadyýetde we dolandyryşda) ,0,0
188,B,2024-2025,TDMI,Ykdysady kibernetika ,0,0
189,B,2024-2025,TDMI,Işewürlik we telekeçilik,0,0
190,B,2024-2025,TDMI,Ilatyň durmuş üpjünçiligini guramak ,0,0
191,B,2024-2025,TDMI,Önümiň tehnologiýasy we jemgyýetçilik iýmitini guramak,0,0
192,B,2024-2025,TDMI,Söwdada we logistikada sanly tehnologiýalar ,0,0
193,B,2024-2025,TDMI,Zähmetiň ykdysadyýeti we bazary ,0,0
1,B,2024-2025,TMK,Amaly matematika we informatika,0,0
2,B,2024-2025,TMK,Maglumat ulgamlary we tehnologiýalary,0,0
3,B,2024-2025,TMK,Pedagogika bilimi (informatika we bilimde maglumat tehnologiýalary),0,0
4,B,2024-2025,TMK,Pedagogika bilimi (matematika we informatika),0,0
5,B,2024-2025,TMK,Pedagogika bilimi (geografiýa we ykdysadyýetiň esaslary),0,0
6,B,2024-2025,TMK,Durmuş işi,0,0
7,B,2024-2025,TMK,Başlangyç bilimiň mugallymçylygy we psihologiýasy,0,0
8,B,2024-2025,TMK,Mekdebe çenli bilim we terbiýe,0,0
9,B,2024-2025,TMK,Pedagogika bilimi (iňlis dili),0,0
10,B,2024-2025,TMK,Pedagogika bilimi (nemes we iňlis dilleri),0,0
11,B,2024-2025,TMK,Pedagogika bilimi (fransuz we iňlis dilleri),0,0
12,B,2024-2025,TMK,Pedagogika bilimi (rus dili we edebiýaty),0,0
13,B,2024-2025,TMK,Pedagogika bilimi (ispan we iňlis dilleri),0,0
14,B,2024-2025,TMK,"Pedagogika bilimi (arap dili, türkmen dili we edebiýaty)",0,0
15,B,2024-2025,TMK,"Pedagogika bilimi (pars dili, türkmen dili we edebiýaty)",0,0
16,B,2024-2025,TMK,"Pedagogika bilimi (türk dili, türkmen dili we edebiýaty)",0,0
17,B,2024-2025,TMK,"Pedagogika bilimi (hytaý dili, türkmen dili we edebiýaty)",0,0
18,B,2024-2025,TMK,"Pedagogika bilimi (ýapon dili, türkmen dili we edebiýaty)",0,0
19,B,2024-2025,TMK,"Pedagogika bilimi (koreý dili, türkmen dili we edebiýaty)",0,0
20,B,2024-2025,TMK,"Pedagogika bilimi (hindi dili, türkmen dili we edebiýaty)",0,0
21,B,2024-2025,TMK,Pedagogika bilimi (türkmen dili we edebiýaty),0,0
22,B,2024-2025,TMK,Pedagogika bilimi (italýan we iňlis dilleri),0,0
23,B,2024-2025,TMK,Terjime we terjimeçilik işi (iňlis dili),0,0
24,B,2024-2025,TMK,Terjime we terjimeçilik işi (rus dili),0,0
25,B,2024-2025,TMK,Türkmen dilini okatmagyň usulyýeti,0,0
26,B,2024-2025,TMK,Rus dilini okatmagyň usulyýeti,0,0
27,B,2024-2025,TMK,Iňlis dilini okatmagyň usulyýeti,0,0
28,B,2024-2025,TMK,Nemes dili,0,0
29,B,2024-2025,TMK,Fransuz dili,0,0
30,B,2024-2025,TMK,Ispan dili,0,0
31,B,2024-2025,TMK,Italýan dili,0,0
32,B,2024-2025,TMK,Filosofiýa ,0,0
33,B,2024-2025,TMK,Sosiologiýa ,0,0
34,B,2024-2025,TMK,Žurnalistika ,0,0
35,B,2024-2025,TMK,Halkara jemagat hukugy ,0,0
36,B,2024-2025,TMK,Halkara hususy hukugy ,0,0
37,B,2024-2025,TMK,Halkara gatnaşyklary we dünýä syýasaty ,0,0
38,B,2024-2025,TMK,Halkara ykdysadyýet,0,0
39,B,2024-2025,TMK,Halkara täjirçilik,0,0
40,B,2024-2025,TMK,Halkara maliýe,0,0
41,B,2024-2025,TMK,Ätiýaçlandyryş işi,0,0
42,B,2024-2025,TMK,Halkara menejment,0,0
43,B,2024-2025,TMK,Kompýuter tehnologiýasy,0,0
44,B,2024-2025,TMK,Kompýuter ulgamynyň programma üpjünçiligi,0,0
45,B,2024-2025,TMK,Maglumat we kommunikasiýa tehnologiýalary,0,0
46,B,2024-2025,TMK,Nebitgaz işi,0,0
47,B,2024-2025,TMK,Dag işi,0,0
48,B,2024-2025,TMK,Gazylyp alynýan peýdaly magdanlaryň geologiýasy we gözlegi,0,0
49,B,2024-2025,TMK,Tehnologiki maşynlar we enjamlar,0,0
50,B,2024-2025,TMK,Elektroenergetika we elektrotehnika,0,0
51,B,2024-2025,TMK,Himiýa tehnologiýasy,0,0
52,B,2024-2025,TMK,Standartlaşdyrmak we metrologiýa (nebitgaz pudagynda),0,0
53,B,2024-2025,TMK,Nebitgaz pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
54,B,2024-2025,TMK,Logistika,0,0
55,B,2024-2025,TMK,Işgärleri dolandyrmak,0,0
56,B,2024-2025,TMK,Programma inženerçiligi,0,0
57,B,2024-2025,TMK,Maglumat howpsuzlygy,0,0
58,B,2024-2025,TMK,Kartografiýa we geoinformatika,0,0
59,B,2024-2025,TMK,Gozgalmaýan emläkleriň ekspertizasy we dolandyrylyşy,0,0
60,B,2024-2025,TMK,Maglumat-ölçeýiş tehnikasy we tehnologiýasy,0,0
61,B,2024-2025,TMK,Mikroelektronika we ýarymgeçirijili abzallar,0,0
62,B,2024-2025,TMK,Senagat elektronikasy,0,0
63,B,2024-2025,TMK,Kärhananyň ykdysadyýeti we dolandyrylyşy,0,0
64,B,2024-2025,TMK,Önümçiligiň ykdysadyýeti we guralyşy (senagat pudagynda),0,0
65,B,2024-2025,TMK,Buhgalterçilik hasaba alnyşy we audit,0,0
66,B,2024-2025,TMK,"Buhgalterçilik hasaba alnyşy, analiz we audit",0,0
67,B,2024-2025,TMK,Ykdysadyýet,0,0
68,B,2024-2025,TMK,Statistika,0,0
69,B,2024-2025,TMK,Ykdysady howpsuzlyk,0,0
70,B,2024-2025,TMK,Ykdysadyýet we hukuk,0,0
71,B,2024-2025,TMK,Bank işi,0,0
