Ýyl,Uniwersitet,Ugur,Welaýat,Hünär,Talyp görnüşi,Kwota
2019,TDU,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Scholarship,13.0
2019,TDU,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Non Scholarship,29.0
2019,TDU,7. Ynsanperwer ylymlar,MARY,Hünärmen,Scholarship,49.0
2019,TDU,7. Ynsanperwer ylymlar,MARY,Hünärmen,Non Scholarship,28.0
2019,TDU,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Scholarship,126.0
2019,TDU,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Non Scholarship,25.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Non Scholarship,129.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,15.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Non Scholarship,197.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,16.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,55.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,5.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,167.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,16.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,161.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,18.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Non Scholarship,241.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Scholarship,0.0
2019,HNGU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,26.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,11.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,5.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,10.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,5.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,12.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,6.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,11.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,6.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,12.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,8.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,40.0
2019,HNGU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,18.0
2019,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,14.0
2019,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,10.0
2019,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,15.0
2019,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,19.0
2019,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,14.0
2019,HYYÖU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,31.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,49.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,31.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,32.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,41.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,42.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Scholarship,0.0
2019,HYYÖU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,134.0
2019,HYYÖU,7. Ynsanperwer ylymlar,AHAL,Bakalawr,Non Scholarship,3.0
2019,HYYÖU,7. Ynsanperwer ylymlar,BALKAN,Bakalawr,Non Scholarship,3.0
2019,HYYÖU,7. Ynsanperwer ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,3.0
2019,HYYÖU,7. Ynsanperwer ylymlar,LEBAP,Bakalawr,Non Scholarship,3.0
2019,HYYÖU,7. Ynsanperwer ylymlar,MARY,Bakalawr,Non Scholarship,3.0
2019,HYYÖU,7. Ynsanperwer ylymlar,AŞGABAT,Bakalawr,Non Scholarship,5.0
2019,TITU,1. Matematika we tebigy ylymlar,AHAL,Bakalawr,Non Scholarship,14.0
2019,TITU,1. Matematika we tebigy ylymlar,BALKAN,Bakalawr,Non Scholarship,12.0
2019,TITU,1. Matematika we tebigy ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,14.0
2019,TITU,1. Matematika we tebigy ylymlar,LEBAP,Bakalawr,Non Scholarship,16.0
2019,TITU,1. Matematika we tebigy ylymlar,MARY,Bakalawr,Non Scholarship,17.0
2019,TITU,1. Matematika we tebigy ylymlar,AŞGABAT,Bakalawr,Non Scholarship,48.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,75.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Non Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,49.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,62.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,76.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,75.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Non Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Scholarship,0.0
2019,TITU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,192.0
2019,TITU,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,6.0
2019,TITU,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,4.0
2019,TITU,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,4.0
2019,TITU,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,8.0
2019,TITU,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,8.0
2019,TITU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,20.0
2019,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Scholarship,13.0
2019,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,4.0
2019,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,9.0
2019,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,12.0
2019,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,9.0
2019,TOHU,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,18.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,AHAL,Hünärmen,Scholarship,88.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,AHAL,Hünärmen,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,AHAL,Bakalawr,Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,AHAL,Bakalawr,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,BALKAN,Hünärmen,Scholarship,42.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,BALKAN,Hünärmen,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,BALKAN,Bakalawr,Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,BALKAN,Bakalawr,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,DAŞOGUZ,Hünärmen,Scholarship,28.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,DAŞOGUZ,Hünärmen,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,DAŞOGUZ,Bakalawr,Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,DAŞOGUZ,Bakalawr,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,LEBAP,Hünärmen,Scholarship,62.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,LEBAP,Hünärmen,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,LEBAP,Bakalawr,Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,LEBAP,Bakalawr,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,MARY,Hünärmen,Scholarship,73.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,MARY,Hünärmen,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,MARY,Bakalawr,Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,MARY,Bakalawr,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,AŞGABAT,Hünärmen,Scholarship,102.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,AŞGABAT,Hünärmen,Non Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,AŞGABAT,Bakalawr,Scholarship,0.0
2019,TOHU,4. Oba hojalygy we oba hojalyk ylymlary,AŞGABAT,Bakalawr,Non Scholarship,0.0
2019,TOHU,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,16.0
2019,TOHU,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,4.0
2019,TOHU,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,6.0
2019,TOHU,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,8.0
2019,TOHU,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,16.0
2019,TMDDI,7. Ynsanperwer ylymlar,AHAL,Hünärmen,Scholarship,66.0
2019,TMDDI,7. Ynsanperwer ylymlar,AHAL,Hünärmen,Non Scholarship,164.0
2019,TMDDI,7. Ynsanperwer ylymlar,BALKAN,Hünärmen,Scholarship,45.0
2019,TMDDI,7. Ynsanperwer ylymlar,BALKAN,Hünärmen,Non Scholarship,67.0
2019,TMDDI,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Scholarship,49.0
2019,TMDDI,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,101.0
2019,TMDDI,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Scholarship,32.0
2019,TMDDI,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Non Scholarship,63.0
2019,TMDDI,7. Ynsanperwer ylymlar,MARY,Hünärmen,Scholarship,49.0
2019,TMDDI,7. Ynsanperwer ylymlar,MARY,Hünärmen,Non Scholarship,76.0
2019,TMDDI,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Scholarship,94.0
2019,TMDDI,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Non Scholarship,148.0
2019,TDMal,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,72.0
2019,TDMal,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,43.0
2019,TDMal,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,48.0
2019,TDMal,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,63.0
2019,TDMal,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,63.0
2019,TDMal,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,131.0
2019,TDBGI,1. Matematika we tebigy ylymlar,AHAL,Hünärmen,Non Scholarship,103.0
2019,TDBGI,1. Matematika we tebigy ylymlar,AHAL,Bakalawr,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,AHAL,Bakalawr,Non Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,BALKAN,Hünärmen,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,BALKAN,Hünärmen,Non Scholarship,54.0
2019,TDBGI,1. Matematika we tebigy ylymlar,BALKAN,Bakalawr,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,BALKAN,Bakalawr,Non Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,DAŞOGUZ,Hünärmen,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,50.0
2019,TDBGI,1. Matematika we tebigy ylymlar,DAŞOGUZ,Bakalawr,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,LEBAP,Hünärmen,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,LEBAP,Hünärmen,Non Scholarship,89.0
2019,TDBGI,1. Matematika we tebigy ylymlar,LEBAP,Bakalawr,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,LEBAP,Bakalawr,Non Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,MARY,Hünärmen,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,MARY,Hünärmen,Non Scholarship,107.0
2019,TDBGI,1. Matematika we tebigy ylymlar,MARY,Bakalawr,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,MARY,Bakalawr,Non Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,AŞGABAT,Hünärmen,Scholarship,0.0
2019,TDBGI,1. Matematika we tebigy ylymlar,AŞGABAT,Hünärmen,Non Scholarship,172.0
2019,TDBGI,4. Oba hojalygy we oba hojalyk ylymlary,AHAL,Hünärmen,Non Scholarship,15.0
2019,TDBGI,4. Oba hojalygy we oba hojalyk ylymlary,BALKAN,Hünärmen,Non Scholarship,4.0
2019,TDBGI,4. Oba hojalygy we oba hojalyk ylymlary,DAŞOGUZ,Hünärmen,Non Scholarship,5.0
2019,TDBGI,4. Oba hojalygy we oba hojalyk ylymlary,LEBAP,Hünärmen,Non Scholarship,11.0
2019,TDBGI,4. Oba hojalygy we oba hojalyk ylymlary,MARY,Hünärmen,Non Scholarship,13.0
2019,TDBGI,4. Oba hojalygy we oba hojalyk ylymlary,AŞGABAT,Hünärmen,Non Scholarship,47.0
2019,HGI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Scholarship,12.0
2019,HGI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,12.0
2019,HGI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,12.0
2019,HGI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,12.0
2019,HGI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,12.0
2019,HGI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,24.0
2019,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Scholarship,2.0
2019,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,2.0
2019,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,3.0
2019,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,3.0
2019,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,3.0
2019,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,7.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Scholarship,20.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,65.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Scholarship,0.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,13.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,16.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,42.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Scholarship,0.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,9.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,20.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,50.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Scholarship,0.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,10.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,24.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,72.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Scholarship,0.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,14.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,24.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,72.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Scholarship,0.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,14.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,56.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,179.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Scholarship,0.0
2019,TDYDI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,40.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Non Scholarship,117.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,5.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Non Scholarship,93.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,6.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,68.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,5.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,98.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,5.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,100.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,4.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Non Scholarship,299.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Scholarship,0.0
2019,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,25.0
