Row Index,KOD,Year,Uviversity,Hünärler,Tölegli talyp sany,BŽ talyp sany
13,M,2022-2023,TDBSI,Sanly diplomatiýa,0,0
14,M,2022-2023,TDBSI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2022-2023,TDBSI,Gündogary öwreniş,0,0
16,M,2022-2023,TDBSI,Halkara hususy hukugy,0,0
17,M,2022-2023,TDBSI,Halkara jemagat hukugy,0,0
18,M,2022-2023,TDBSI,Halkara ykdysadyýet,0,0
19,M,2022-2023,TDBSI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2022-2023,TDBSI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2022-2023,TDBSI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2022-2023,TDBSI,Zootehniýa,0,0
23,M,2022-2023,TDBSI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2022-2023,TDBSI,Medeniýeti öwreniş,0,0
25,M,2022-2023,TDBSI,Bank menejmenti ,0,0
26,M,2022-2023,TDBSI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2022-2023,TDBSI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2022-2023,TDBSI,Atçylyk,0,0
29,M,2022-2023,TDBSI,Salgyt menejmenti ,0,0
30,M,2022-2023,TDBSI,Milli ykdysadyýet ,0,0
1,M,2022-2023,TDMI,Bilimi dolandyrmak,0,0
2,M,2022-2023,TDMI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2022-2023,TDMI,Psihologiýa-pedagogika bilimi,0,0
4,M,2022-2023,TDMI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2022-2023,TDMI,Işewürlik-dolandyryş,0,0
6,M,2022-2023,TDMI,Nebitgaz işi,0,0
7,M,2022-2023,TDMI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2022-2023,TDMI,Ykdysadyýet ,0,0
9,M,2022-2023,TDMI,Maliýe menejmenti ,0,0
10,M,2022-2023,TDMI,Işewürlik-dolandyryş ,0,0
11,M,2022-2023,TDMI,Dünýä ykdysadyýeti ,0,0
12,M,2022-2023,TDMI,Telekeçilik we maliýe,0,0
13,M,2022-2023,TDMI,Sanly diplomatiýa,0,0
14,M,2022-2023,TDMI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2022-2023,TDMI,Gündogary öwreniş,0,0
16,M,2022-2023,TDMI,Halkara hususy hukugy,0,0
17,M,2022-2023,TDMI,Halkara jemagat hukugy,0,0
18,M,2022-2023,TDMI,Halkara ykdysadyýet,0,0
19,M,2022-2023,TDMI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2022-2023,TDMI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2022-2023,TDMI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2022-2023,TDMI,Zootehniýa,0,0
23,M,2022-2023,TDMI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2022-2023,TDMI,Medeniýeti öwreniş,0,0
25,M,2022-2023,TDMI,Bank menejmenti ,0,0
26,M,2022-2023,TDMI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2022-2023,TDMI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2022-2023,TDMI,Atçylyk,0,0
29,M,2022-2023,TDMI,Salgyt menejmenti ,0,0
30,M,2022-2023,TDMI,Milli ykdysadyýet ,0,0
1,M,2022-2023,TMK,Bilimi dolandyrmak,0,0
2,M,2022-2023,TMK,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2022-2023,TMK,Psihologiýa-pedagogika bilimi,0,0
4,M,2022-2023,TMK,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2022-2023,TMK,Işewürlik-dolandyryş,0,0
6,M,2022-2023,TMK,Nebitgaz işi,0,0
7,M,2022-2023,TMK,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2022-2023,TMK,Ykdysadyýet ,0,0
9,M,2022-2023,TMK,Maliýe menejmenti ,0,0
10,M,2022-2023,TMK,Işewürlik-dolandyryş ,0,0
11,M,2022-2023,TMK,Dünýä ykdysadyýeti ,0,0
12,M,2022-2023,TMK,Telekeçilik we maliýe,0,0
13,M,2022-2023,TMK,Sanly diplomatiýa,0,0
14,M,2022-2023,TMK,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2022-2023,TMK,Gündogary öwreniş,0,0
16,M,2022-2023,TMK,Halkara hususy hukugy,0,0
17,M,2022-2023,TMK,Halkara jemagat hukugy,0,0
18,M,2022-2023,TMK,Halkara ykdysadyýet,0,0
19,M,2022-2023,TMK,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2022-2023,TMK,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2022-2023,TMK,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2022-2023,TMK,Zootehniýa,0,0
23,M,2022-2023,TMK,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2022-2023,TMK,Medeniýeti öwreniş,0,0
25,M,2022-2023,TMK,Bank menejmenti ,0,0
26,M,2022-2023,TMK,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2022-2023,TMK,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2022-2023,TMK,Atçylyk,0,0
29,M,2022-2023,TMK,Salgyt menejmenti ,0,0
30,M,2022-2023,TMK,Milli ykdysadyýet ,0,0
1,M,2022-2023,TDÇA,Bilimi dolandyrmak,0,0
2,M,2022-2023,TDÇA,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2022-2023,TDÇA,Psihologiýa-pedagogika bilimi,0,0
4,M,2022-2023,TDÇA,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2022-2023,TDÇA,Işewürlik-dolandyryş,0,0
6,M,2022-2023,TDÇA,Nebitgaz işi,0,0
7,M,2022-2023,TDÇA,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2022-2023,TDÇA,Ykdysadyýet ,0,0
9,M,2022-2023,TDÇA,Maliýe menejmenti ,0,0
10,M,2022-2023,TDÇA,Işewürlik-dolandyryş ,0,0
11,M,2022-2023,TDÇA,Dünýä ykdysadyýeti ,0,0
12,M,2022-2023,TDÇA,Telekeçilik we maliýe,0,0
13,M,2022-2023,TDÇA,Sanly diplomatiýa,0,0
14,M,2022-2023,TDÇA,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2022-2023,TDÇA,Gündogary öwreniş,0,0
16,M,2022-2023,TDÇA,Halkara hususy hukugy,0,0
17,M,2022-2023,TDÇA,Halkara jemagat hukugy,0,0
18,M,2022-2023,TDÇA,Halkara ykdysadyýet,0,0
19,M,2022-2023,TDÇA,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2022-2023,TDÇA,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2022-2023,TDÇA,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2022-2023,TDÇA,Zootehniýa,0,0
23,M,2022-2023,TDÇA,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2022-2023,TDÇA,Medeniýeti öwreniş,0,0
25,M,2022-2023,TDÇA,Bank menejmenti ,0,0
26,M,2022-2023,TDÇA,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2022-2023,TDÇA,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2022-2023,TDÇA,Atçylyk,0,0
29,M,2022-2023,TDÇA,Salgyt menejmenti ,0,0
30,M,2022-2023,TDÇA,Milli ykdysadyýet ,0,0
1,M,2022-2023,TITUKI,Bilimi dolandyrmak,0,0
2,M,2022-2023,TITUKI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2022-2023,TITUKI,Psihologiýa-pedagogika bilimi,0,0
4,M,2022-2023,TITUKI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2022-2023,TITUKI,Işewürlik-dolandyryş,0,0
6,M,2022-2023,TITUKI,Nebitgaz işi,0,0
7,M,2022-2023,TITUKI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2022-2023,TITUKI,Ykdysadyýet ,0,0
9,M,2022-2023,TITUKI,Maliýe menejmenti ,0,0
10,M,2022-2023,TITUKI,Işewürlik-dolandyryş ,0,0
11,M,2022-2023,TITUKI,Dünýä ykdysadyýeti ,0,0
12,M,2022-2023,TITUKI,Telekeçilik we maliýe,0,0
13,M,2022-2023,TITUKI,Sanly diplomatiýa,0,0
14,M,2022-2023,TITUKI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2022-2023,TITUKI,Gündogary öwreniş,0,0
16,M,2022-2023,TITUKI,Halkara hususy hukugy,0,0
17,M,2022-2023,TITUKI,Halkara jemagat hukugy,0,0
18,M,2022-2023,TITUKI,Halkara ykdysadyýet,0,0
19,M,2022-2023,TITUKI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2022-2023,TITUKI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2022-2023,TITUKI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2022-2023,TITUKI,Zootehniýa,0,0
23,M,2022-2023,TITUKI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2022-2023,TITUKI,Medeniýeti öwreniş,0,0
25,M,2022-2023,TITUKI,Bank menejmenti ,0,0
26,M,2022-2023,TITUKI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2022-2023,TITUKI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2022-2023,TITUKI,Atçylyk,0,0
29,M,2022-2023,TITUKI,Salgyt menejmenti ,0,0
30,M,2022-2023,TITUKI,Milli ykdysadyýet ,0,0
1,M,2022-2023,TOHI,Bilimi dolandyrmak,0,0
2,M,2022-2023,TOHI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2022-2023,TOHI,Psihologiýa-pedagogika bilimi,0,0
4,M,2022-2023,TOHI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2022-2023,TOHI,Işewürlik-dolandyryş,0,0
6,M,2022-2023,TOHI,Nebitgaz işi,0,0
7,M,2022-2023,TOHI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2022-2023,TOHI,Ykdysadyýet ,0,0
9,M,2022-2023,TOHI,Maliýe menejmenti ,0,0
10,M,2022-2023,TOHI,Işewürlik-dolandyryş ,0,0
11,M,2022-2023,TOHI,Dünýä ykdysadyýeti ,0,0
12,M,2022-2023,TOHI,Telekeçilik we maliýe,0,0
13,M,2022-2023,TOHI,Sanly diplomatiýa,0,0
14,M,2022-2023,TOHI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2022-2023,TOHI,Gündogary öwreniş,0,0
16,M,2022-2023,TOHI,Halkara hususy hukugy,0,0
17,M,2022-2023,TOHI,Halkara jemagat hukugy,0,0
18,M,2022-2023,TOHI,Halkara ykdysadyýet,0,0
19,M,2022-2023,TOHI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2022-2023,TOHI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2022-2023,TOHI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2022-2023,TOHI,Zootehniýa,0,0
23,M,2022-2023,TOHI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2022-2023,TOHI,Medeniýeti öwreniş,0,0
25,M,2022-2023,TOHI,Bank menejmenti ,0,0
26,M,2022-2023,TOHI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2022-2023,TOHI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2022-2023,TOHI,Atçylyk,0,0
29,M,2022-2023,TOHI,Salgyt menejmenti ,0,0
30,M,2022-2023,TOHI,Milli ykdysadyýet ,0,0
1,M,2022-2023,TDEI,Bilimi dolandyrmak,0,0
2,M,2022-2023,TDEI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2022-2023,TDEI,Psihologiýa-pedagogika bilimi,0,0
4,M,2022-2023,TDEI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2022-2023,TDEI,Işewürlik-dolandyryş,0,0
6,M,2022-2023,TDEI,Nebitgaz işi,0,0
7,M,2022-2023,TDEI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2022-2023,TDEI,Ykdysadyýet ,0,0
9,M,2022-2023,TDEI,Maliýe menejmenti ,0,0
10,M,2022-2023,TDEI,Işewürlik-dolandyryş ,0,0
11,M,2022-2023,TDEI,Dünýä ykdysadyýeti ,0,0
12,M,2022-2023,TDEI,Telekeçilik we maliýe,0,0
13,M,2022-2023,TDEI,Sanly diplomatiýa,0,0
14,M,2022-2023,TDEI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2022-2023,TDEI,Gündogary öwreniş,0,0
16,M,2022-2023,TDEI,Halkara hususy hukugy,0,0
17,M,2022-2023,TDEI,Halkara jemagat hukugy,0,0
18,M,2022-2023,TDEI,Halkara ykdysadyýet,0,0
19,M,2022-2023,TDEI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2022-2023,TDEI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2022-2023,TDEI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2022-2023,TDEI,Zootehniýa,0,0
23,M,2022-2023,TDEI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2022-2023,TDEI,Medeniýeti öwreniş,0,0
25,M,2022-2023,TDEI,Bank menejmenti ,0,0
26,M,2022-2023,TDEI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2022-2023,TDEI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2022-2023,TDEI,Atçylyk,0,0
29,M,2022-2023,TDEI,Salgyt menejmenti ,0,0
30,M,2022-2023,TDEI,Milli ykdysadyýet ,0,0
1,M,2022-2023,SSTDMI,Bilimi dolandyrmak,0,0
2,M,2022-2023,SSTDMI,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2022-2023,SSTDMI,Psihologiýa-pedagogika bilimi,0,0
4,M,2022-2023,SSTDMI,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2022-2023,SSTDMI,Işewürlik-dolandyryş,0,0
6,M,2022-2023,SSTDMI,Nebitgaz işi,0,0
7,M,2022-2023,SSTDMI,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2022-2023,SSTDMI,Ykdysadyýet ,0,0
9,M,2022-2023,SSTDMI,Maliýe menejmenti ,0,0
10,M,2022-2023,SSTDMI,Işewürlik-dolandyryş ,0,0
11,M,2022-2023,SSTDMI,Dünýä ykdysadyýeti ,0,0
12,M,2022-2023,SSTDMI,Telekeçilik we maliýe,0,0
13,M,2022-2023,SSTDMI,Sanly diplomatiýa,0,0
14,M,2022-2023,SSTDMI,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2022-2023,SSTDMI,Gündogary öwreniş,0,0
16,M,2022-2023,SSTDMI,Halkara hususy hukugy,0,0
17,M,2022-2023,SSTDMI,Halkara jemagat hukugy,0,0
18,M,2022-2023,SSTDMI,Halkara ykdysadyýet,0,0
19,M,2022-2023,SSTDMI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2022-2023,SSTDMI,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2022-2023,SSTDMI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2022-2023,SSTDMI,Zootehniýa,0,0
23,M,2022-2023,SSTDMI,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2022-2023,SSTDMI,Medeniýeti öwreniş,0,0
25,M,2022-2023,SSTDMI,Bank menejmenti ,0,0
26,M,2022-2023,SSTDMI,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2022-2023,SSTDMI,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2022-2023,SSTDMI,Atçylyk,0,0
29,M,2022-2023,SSTDMI,Salgyt menejmenti ,0,0
30,M,2022-2023,SSTDMI,Milli ykdysadyýet ,0,0
1,M,2022-2023,HAA,Bilimi dolandyrmak,0,0
2,M,2022-2023,HAA,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2022-2023,HAA,Psihologiýa-pedagogika bilimi,0,0
4,M,2022-2023,HAA,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2022-2023,HAA,Işewürlik-dolandyryş,0,0
6,M,2022-2023,HAA,Nebitgaz işi,0,0
7,M,2022-2023,HAA,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2022-2023,HAA,Ykdysadyýet ,0,0
9,M,2022-2023,HAA,Maliýe menejmenti ,0,0
10,M,2022-2023,HAA,Işewürlik-dolandyryş ,0,0
11,M,2022-2023,HAA,Dünýä ykdysadyýeti ,0,0
12,M,2022-2023,HAA,Telekeçilik we maliýe,0,0
13,M,2022-2023,HAA,Sanly diplomatiýa,0,0
14,M,2022-2023,HAA,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2022-2023,HAA,Gündogary öwreniş,0,0
16,M,2022-2023,HAA,Halkara hususy hukugy,0,0
17,M,2022-2023,HAA,Halkara jemagat hukugy,0,0
18,M,2022-2023,HAA,Halkara ykdysadyýet,0,0
19,M,2022-2023,HAA,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2022-2023,HAA,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2022-2023,HAA,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2022-2023,HAA,Zootehniýa,0,0
23,M,2022-2023,HAA,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2022-2023,HAA,Medeniýeti öwreniş,0,0
25,M,2022-2023,HAA,Bank menejmenti ,0,0
26,M,2022-2023,HAA,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2022-2023,HAA,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2022-2023,HAA,Atçylyk,0,0
29,M,2022-2023,HAA,Salgyt menejmenti ,0,0
30,M,2022-2023,HAA,Milli ykdysadyýet ,0,0
1,M,2023-2024,TDU,Bilimi dolandyrmak,0,0
2,M,2023-2024,TDU,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),24,0
3,M,2023-2024,TDU,Psihologiýa-pedagogika bilimi,0,0
4,M,2023-2024,TDU,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2023-2024,TDU,Işewürlik-dolandyryş,0,0
6,M,2023-2024,TDU,Nebitgaz işi,0,0
7,M,2023-2024,TDU,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2023-2024,TDU,Ykdysadyýet ,0,0
9,M,2023-2024,TDU,Maliýe menejmenti ,0,0
10,M,2023-2024,TDU,Işewürlik-dolandyryş ,0,0
11,M,2023-2024,TDU,Dünýä ykdysadyýeti ,0,0
12,M,2023-2024,TDU,Telekeçilik we maliýe,0,0
13,M,2023-2024,TDU,Sanly diplomatiýa,0,0
14,M,2023-2024,TDU,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2023-2024,TDU,Gündogary öwreniş,0,0
16,M,2023-2024,TDU,Halkara hususy hukugy,0,0
17,M,2023-2024,TDU,Halkara jemagat hukugy,0,0
18,M,2023-2024,TDU,Halkara ykdysadyýet,0,0
19,M,2023-2024,TDU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2023-2024,TDU,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2023-2024,TDU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2023-2024,TDU,Zootehniýa,0,0
23,M,2023-2024,TDU,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2023-2024,TDU,Medeniýeti öwreniş,0,0
25,M,2023-2024,TDU,Bank menejmenti ,0,0
26,M,2023-2024,TDU,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2023-2024,TDU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2023-2024,TDU,Atçylyk,0,0
29,M,2023-2024,TDU,Salgyt menejmenti ,0,0
30,M,2023-2024,TDU,Milli ykdysadyýet ,0,0
1,M,2023-2024,HNGU,Bilimi dolandyrmak,0,0
2,M,2023-2024,HNGU,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2023-2024,HNGU,Psihologiýa-pedagogika bilimi,0,0
4,M,2023-2024,HNGU,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2023-2024,HNGU,Işewürlik-dolandyryş,0,0
6,M,2023-2024,HNGU,Nebitgaz işi,15,0
7,M,2023-2024,HNGU,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,12,0
8,M,2023-2024,HNGU,Ykdysadyýet ,0,0
9,M,2023-2024,HNGU,Maliýe menejmenti ,0,0
10,M,2023-2024,HNGU,Işewürlik-dolandyryş ,0,0
11,M,2023-2024,HNGU,Dünýä ykdysadyýeti ,0,0
12,M,2023-2024,HNGU,Telekeçilik we maliýe,0,0
13,M,2023-2024,HNGU,Sanly diplomatiýa,0,0
14,M,2023-2024,HNGU,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2023-2024,HNGU,Gündogary öwreniş,0,0
16,M,2023-2024,HNGU,Halkara hususy hukugy,0,0
17,M,2023-2024,HNGU,Halkara jemagat hukugy,0,0
18,M,2023-2024,HNGU,Halkara ykdysadyýet,0,0
19,M,2023-2024,HNGU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2023-2024,HNGU,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2023-2024,HNGU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2023-2024,HNGU,Zootehniýa,0,0
23,M,2023-2024,HNGU,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2023-2024,HNGU,Medeniýeti öwreniş,0,0
25,M,2023-2024,HNGU,Bank menejmenti ,0,0
26,M,2023-2024,HNGU,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2023-2024,HNGU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2023-2024,HNGU,Atçylyk,0,0
29,M,2023-2024,HNGU,Salgyt menejmenti ,0,0
30,M,2023-2024,HNGU,Milli ykdysadyýet ,0,0
1,M,2023-2024,HYYÖU,Bilimi dolandyrmak,24,0
2,M,2023-2024,HYYÖU,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2023-2024,HYYÖU,Psihologiýa-pedagogika bilimi,0,0
4,M,2023-2024,HYYÖU,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2023-2024,HYYÖU,Işewürlik-dolandyryş,24,0
6,M,2023-2024,HYYÖU,Nebitgaz işi,0,0
7,M,2023-2024,HYYÖU,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2023-2024,HYYÖU,Ykdysadyýet ,0,0
9,M,2023-2024,HYYÖU,Maliýe menejmenti ,0,0
10,M,2023-2024,HYYÖU,Işewürlik-dolandyryş ,0,0
11,M,2023-2024,HYYÖU,Dünýä ykdysadyýeti ,0,0
12,M,2023-2024,HYYÖU,Telekeçilik we maliýe,0,0
13,M,2023-2024,HYYÖU,Sanly diplomatiýa,0,0
14,M,2023-2024,HYYÖU,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2023-2024,HYYÖU,Gündogary öwreniş,0,0
16,M,2023-2024,HYYÖU,Halkara hususy hukugy,0,0
17,M,2023-2024,HYYÖU,Halkara jemagat hukugy,0,0
18,M,2023-2024,HYYÖU,Halkara ykdysadyýet,0,0
19,M,2023-2024,HYYÖU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2023-2024,HYYÖU,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),0,0
21,M,2023-2024,HYYÖU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2023-2024,HYYÖU,Zootehniýa,0,0
23,M,2023-2024,HYYÖU,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2023-2024,HYYÖU,Medeniýeti öwreniş,0,0
25,M,2023-2024,HYYÖU,Bank menejmenti ,0,0
26,M,2023-2024,HYYÖU,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2023-2024,HYYÖU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2023-2024,HYYÖU,Atçylyk,0,0
29,M,2023-2024,HYYÖU,Salgyt menejmenti ,0,0
30,M,2023-2024,HYYÖU,Milli ykdysadyýet ,0,0
1,M,2023-2024,TITU,Bilimi dolandyrmak,0,0
2,M,2023-2024,TITU,Pedagogika bilimi (bilimiň pedagogikasy we psihologiýasy),0,0
3,M,2023-2024,TITU,Psihologiýa-pedagogika bilimi,0,0
4,M,2023-2024,TITU,Daşary ýurt dillerini okatmagyň usulyýeti,0,0
5,M,2023-2024,TITU,Işewürlik-dolandyryş,0,0
6,M,2023-2024,TITU,Nebitgaz işi,0,0
7,M,2023-2024,TITU,Uglewodorod gazlaryny gaýtadan işlemegiň tehnologiýasy,0,0
8,M,2023-2024,TITU,Ykdysadyýet ,0,0
9,M,2023-2024,TITU,Maliýe menejmenti ,0,0
10,M,2023-2024,TITU,Işewürlik-dolandyryş ,0,0
11,M,2023-2024,TITU,Dünýä ykdysadyýeti ,0,0
12,M,2023-2024,TITU,Telekeçilik we maliýe,0,0
13,M,2023-2024,TITU,Sanly diplomatiýa,0,0
14,M,2023-2024,TITU,Seljeriş we strategiki meýilleşdiriş,0,0
15,M,2023-2024,TITU,Gündogary öwreniş,0,0
16,M,2023-2024,TITU,Halkara hususy hukugy,0,0
17,M,2023-2024,TITU,Halkara jemagat hukugy,0,0
18,M,2023-2024,TITU,Halkara ykdysadyýet,0,0
19,M,2023-2024,TITU,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
20,M,2023-2024,TITU,Pedagogika bilimi (tebigy we takyk ylmy ugurlara degişli dersleri okatmagyň usulyýeti),100,0
21,M,2023-2024,TITU,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
22,M,2023-2024,TITU,Zootehniýa,0,0
23,M,2023-2024,TITU,Halkara arbitraž we işewürlik hukugy,0,0
24,M,2023-2024,TITU,Medeniýeti öwreniş,0,0
25,M,2023-2024,TITU,Bank menejmenti ,0,0
26,M,2023-2024,TITU,Maglumat howpsuzlygynyň ulgamlary ,0,0
27,M,2023-2024,TITU,Energiýa tygşytlaýjy tehnologiýalar we energetiki menejment ,0,0
28,M,2023-2024,TITU,Atçylyk,0,0
